DATE_TIME_UTC,DATE_TIME_LOCAL,REGION_ID,REGION_NAME,LOAD_MW,LOAD_FORECAST_MW,SOLAR_MW,SOLAR_FORECAST_MW,WIND_MW,WIND_FORECAST_MW,GENERATION_MW,GENERATION_FORECAST_MW,NET_LOAD_MW,SOLAR_SHARE_PERCENT
2026-01-01 08:00:00+00:00,2026-01-01 00:00:00,caiso,CAISO,21313,21387.95,-40.84901,0.0,921.10683,540.8,880.2578199999999,540.8,20432.74218,-0.19166241261202083
2026-01-01 09:00:00+00:00,2026-01-01 01:00:00,caiso,CAISO,20732,20611.92,-40.796820000000004,0.0,812.6406900000001,550.94,771.84387,550.94,19960.15613,-0.1967818830792977
2026-01-01 10:00:00+00:00,2026-01-01 02:00:00,caiso,CAISO,20149,19902.42,-41.03926,0.0,840.78628,566.11,799.74702,566.11,19349.25298,-0.20367889225271726
2026-01-01 11:00:00+00:00,2026-01-01 03:00:00,caiso,CAISO,20056,19323.81,-40.91564,0.0,656.88536,553.15,615.9697199999999,553.15,19440.03028,-0.20400698045472676
2026-01-01 12:00:00+00:00,2026-01-01 04:00:00,caiso,CAISO,19993,19168.88,-41.10915,0.0,561.31836,544.74,520.20921,544.74,19472.79079,-0.20561771620067026
2026-01-01 13:00:00+00:00,2026-01-01 05:00:00,caiso,CAISO,19800,19505.65,-42.24264,0.0,544.8576400000001,535.07,502.61500000000007,535.07,19297.385000000002,-0.21334666666666668
2026-01-01 14:00:00+00:00,2026-01-01 06:00:00,caiso,CAISO,20374,20104.5,-31.56379,23.39,565.48021,509.77,533.91642,533.16,19840.08358,-0.15492191027780505
2026-01-01 15:00:00+00:00,2026-01-01 07:00:00,caiso,CAISO,20197,20756.73,398.29996,1238.7299999999998,573.6665800000001,465.04999999999995,971.9665400000001,1703.7799999999997,19225.03346,1.9720748626033568
2026-01-01 16:00:00+00:00,2026-01-01 08:00:00,caiso,CAISO,20898,21444.51,1515.97919,3889.9399999999996,520.22999,428.52,2036.20918,4318.459999999999,18861.790820000002,7.254183127572017
2026-01-01 17:00:00+00:00,2026-01-01 09:00:00,caiso,CAISO,21498,21758.62,2993.91293,5490.9,497.14983,439.00000000000006,3491.06276,5929.9,18006.937240000003,13.926471904363197
2026-01-01 18:00:00+00:00,2026-01-01 10:00:00,caiso,CAISO,22077,21816.86,4292.00979,6243.85,547.4419,465.14,4839.45169,6708.990000000001,17237.54831,19.44109158853105
2026-01-01 19:00:00+00:00,2026-01-01 11:00:00,caiso,CAISO,23417,21672.21,5366.01419,6833.009999999999,553.9061399999999,513.51,5919.92033,7346.5199999999995,17497.07967,22.91503689627194
2026-01-01 20:00:00+00:00,2026-01-01 12:00:00,caiso,CAISO,24134,21520.69,6093.92406,7167.849999999999,544.74611,587.74,6638.67017,7755.589999999999,17495.32983,25.250369022955166
2026-01-01 21:00:00+00:00,2026-01-01 13:00:00,caiso,CAISO,24519,21487.6,6669.5474,7513.100000000001,551.71466,661.77,7221.26206,8174.870000000001,17297.73794,27.201547371426244
2026-01-01 22:00:00+00:00,2026-01-01 14:00:00,caiso,CAISO,24685,21710.56,6344.603590000001,7560.6,545.18866,685.05,6889.79225,8245.65,17795.20775,25.70226287218959
2026-01-01 23:00:00+00:00,2026-01-01 15:00:00,caiso,CAISO,23223,22146.87,4258.188689999999,4818.280000000001,580.02437,647.53,4838.213059999999,5465.81,18384.78694,18.33608358093269
2026-01-02 00:00:00+00:00,2026-01-01 16:00:00,caiso,CAISO,23112,23284.17,706.3647000000001,565.6999999999999,590.84185,596.48,1297.20655,1162.1799999999998,21814.79345,3.056268172377986
2026-01-02 01:00:00+00:00,2026-01-01 17:00:00,caiso,CAISO,24594,25041.07,-47.75801,0.0,454.61573000000004,562.65,406.85772000000003,562.65,24187.14228,-0.19418561437749043
2026-01-02 02:00:00+00:00,2026-01-01 18:00:00,caiso,CAISO,24447,24927.17,-41.12676,0.0,428.91166000000004,561.19,387.78490000000005,561.19,24059.215099999998,-0.16822824886489138
2026-01-02 03:00:00+00:00,2026-01-01 19:00:00,caiso,CAISO,23843,24331.21,-40.84409,0.0,468.60339,581.91,427.7593,581.91,23415.2407,-0.1713043241202869
