DATE_TIME_UTC,DATE_TIME_LOCAL,REGION_ID,REGION_NAME,LOAD_MW,LOAD_FORECAST_MW,SOLAR_MW,SOLAR_FORECAST_MW,WIND_MW,WIND_FORECAST_MW,GENERATION_MW,GENERATION_FORECAST_MW,NET_LOAD_MW,SOLAR_SHARE_PERCENT
2026-02-01 08:00:00+00:00,2026-02-01 00:00:00,caiso,CAISO,21093,20933.81,-46.837700000000005,0.0,229.8682,203.38,183.0305,203.38,20909.9695,-0.22205328782060405
2026-02-01 09:00:00+00:00,2026-02-01 01:00:00,caiso,CAISO,20155,20076.79,-47.826449999999994,0.0,233.87449999999998,206.54,186.04805,206.54,19968.95195,-0.23729322748697593
2026-02-01 10:00:00+00:00,2026-02-01 02:00:00,caiso,CAISO,19513,19371.76,-47.27915,0.0,211.4473,217.23,164.16815000000003,217.23,19348.83185,-0.24229564905447648
2026-02-01 11:00:00+00:00,2026-02-01 03:00:00,caiso,CAISO,19193,19041.44,-47.03648,0.0,211.97539999999998,237.28,164.93892,237.28,19028.06108,-0.2450710154743917
2026-02-01 12:00:00+00:00,2026-02-01 04:00:00,caiso,CAISO,19177,19033.38,-47.00371,0.0,201.34297999999998,240.34,154.33927,240.34,19022.66073,-0.2451046044741096
2026-02-01 13:00:00+00:00,2026-02-01 05:00:00,caiso,CAISO,19583,19428.23,-47.19463,0.0,111.42588,234.67999999999998,64.23125000000002,234.67999999999998,19518.768750000003,-0.24099795741204105
2026-02-01 14:00:00+00:00,2026-02-01 06:00:00,caiso,CAISO,20434,20157.74,31.345059999999997,74.28,129.52299,240.17999999999998,160.86804999999998,314.46,20273.13195,0.15339659391210725
2026-02-01 15:00:00+00:00,2026-02-01 07:00:00,caiso,CAISO,21038,20260.3,3463.87427,3584.6299999999997,107.09433,242.12,3570.9685999999997,3826.7499999999995,17467.0314,16.464845850366004
2026-02-01 16:00:00+00:00,2026-02-01 08:00:00,caiso,CAISO,23120,19056.59,10392.7585,10931.189999999999,49.76481,227.27,10442.52331,11158.46,12677.47669,44.95137759515571
2026-02-01 17:00:00+00:00,2026-02-01 09:00:00,caiso,CAISO,24259,17450.07,13243.46054,13787.82,18.3958,197.67,13261.85634,13985.49,10997.14366,54.59194748340822
