DATE_TIME_UTC,DATE_TIME_LOCAL,REGION_ID,REGION_NAME,LOAD_MW,LOAD_FORECAST_MW,SOLAR_MW,SOLAR_FORECAST_MW,WIND_MW,WIND_FORECAST_MW,GENERATION_MW,GENERATION_FORECAST_MW,NET_LOAD_MW,SOLAR_SHARE_PERCENT
2025-12-01 08:00:00+00:00,2025-12-01 00:00:00,caiso,CAISO,22130,21212.09,-53.27975,0.0,273.39869000000004,308.93,220.11894000000004,308.93,21909.88106,-0.240758020786263
2025-12-01 09:00:00+00:00,2025-12-01 01:00:00,caiso,CAISO,22234,20597.58,-52.37517999999999,0.0,335.44301,295.33,283.06783,295.33,21950.93217,-0.23556346136547626
2025-12-01 10:00:00+00:00,2025-12-01 02:00:00,caiso,CAISO,21499,20005.18,-53.63706,0.0,561.08575,376.34000000000003,507.44868999999994,376.34000000000003,20991.551310000003,-0.24948630168845062
2025-12-01 11:00:00+00:00,2025-12-01 03:00:00,caiso,CAISO,21300,19865.76,-53.71705,0.0,631.22069,496.33,577.50364,496.33,20722.49636,-0.2521927230046948
2025-12-01 12:00:00+00:00,2025-12-01 04:00:00,caiso,CAISO,21562,20452.46,-54.056990000000006,0.0,678.6421999999999,580.45,624.5852099999998,580.45,20937.414790000003,-0.25070489750486974
2025-12-01 13:00:00+00:00,2025-12-01 05:00:00,caiso,CAISO,22571,21888.63,-54.88457,0.0,698.78432,615.9,643.89975,615.9,21927.10025,-0.24316410438172875
2025-12-01 14:00:00+00:00,2025-12-01 06:00:00,caiso,CAISO,24649,23957.6,133.84382,204.62,757.9594399999999,620.84,891.8032599999999,825.46,23757.196740000003,0.5429989857600714
2025-12-01 15:00:00+00:00,2025-12-01 07:00:00,caiso,CAISO,25816,25297.73,3892.73854,4639.240000000001,678.92985,614.15,4571.66839,5253.39,21244.33161,15.078782692903625
2025-12-01 16:00:00+00:00,2025-12-01 08:00:00,caiso,CAISO,27844,24449.19,9169.57698,10851.4,621.5375500000001,610.63,9791.11453,11462.029999999999,18052.88547,32.93196731791409
2025-12-01 17:00:00+00:00,2025-12-01 09:00:00,caiso,CAISO,28456,23747.85,10954.914099999998,12418.3,601.53445,642.91,11556.448549999997,13061.21,16899.551450000003,38.4977301799269
