DATE_TIME_UTC,DATE_TIME_LOCAL,REGION_ID,REGION_NAME,LOAD_MW,LOAD_FORECAST_MW,SOLAR_MW,SOLAR_FORECAST_MW,WIND_MW,WIND_FORECAST_MW,GENERATION_MW,GENERATION_FORECAST_MW,NET_LOAD_MW,SOLAR_SHARE_PERCENT
2025-01-01 08:00:00+00:00,2025-01-01 00:00:00,caiso,CAISO,21772,21524.4,-52.647470000000006,0.0,81.62938,352.62,28.981909999999992,352.62,21743.01809,-0.24181274113540327
2025-01-01 09:00:00+00:00,2025-01-01 01:00:00,caiso,CAISO,21119,20816.19,-52.67116,0.0,103.32357999999999,422.01000000000005,50.65241999999999,422.01000000000005,21068.34758,-0.24940177091718357
2025-01-01 10:00:00+00:00,2025-01-01 02:00:00,caiso,CAISO,20367,20176.21,-52.46889,0.0,145.04924,453.57,92.58035,453.57,20274.41965,-0.2576171748416556
2025-01-01 11:00:00+00:00,2025-01-01 03:00:00,caiso,CAISO,19929,19825.27,-51.264720000000004,0.0,144.96882,469.15000000000003,93.70409999999998,469.15000000000003,19835.2959,-0.2572367906066536
2025-01-01 12:00:00+00:00,2025-01-01 04:00:00,caiso,CAISO,19917,19892.18,-50.93862,0.0,153.89578,477.09999999999997,102.95716,477.09999999999997,19814.042840000002,-0.2557544810965507
2025-01-01 13:00:00+00:00,2025-01-01 05:00:00,caiso,CAISO,20237,20402.84,-51.70908,0.0,155.09291000000002,499.7,103.38383000000002,499.7,20133.61617,-0.25551751741858975
2025-01-01 14:00:00+00:00,2025-01-01 06:00:00,caiso,CAISO,20806,21320.67,-38.36281,46.94,123.01054,550.87,84.64773,597.81,20721.35227,-0.18438339901951362
2025-01-01 15:00:00+00:00,2025-01-01 07:00:00,caiso,CAISO,21654,21564.8,2182.05662,2351.1,135.989,532.36,2318.04562,2883.46,19335.95438,10.07692167728826
2025-01-01 16:00:00+00:00,2025-01-01 08:00:00,caiso,CAISO,23318,21173.11,8032.90815,7893.03,109.54769,476.99,8142.4558400000005,8370.02,15175.544160000001,34.44938738313749
2025-01-01 17:00:00+00:00,2025-01-01 09:00:00,caiso,CAISO,24675,19958.26,11175.24065,10397.49,91.09669,379.49999999999994,11266.33734,10776.99,13408.66266,45.28972907801418
2025-01-01 18:00:00+00:00,2025-01-01 10:00:00,caiso,CAISO,23790,18459.33,11562.31645,10816.94,125.95079,278.08,11688.267240000001,11095.02,12101.732759999999,48.6015823875578
2025-01-01 19:00:00+00:00,2025-01-01 11:00:00,caiso,CAISO,23191,17482.89,11270.252349999999,10874.859999999999,107.48463,257.26,11377.73698,11132.119999999999,11813.26302,48.59752641110775
2025-01-01 20:00:00+00:00,2025-01-01 12:00:00,caiso,CAISO,23489,17229.31,11195.24775,11132.43,107.96466000000001,277.14,11303.21241,11409.57,12185.78759,47.66166184171314
2025-01-01 21:00:00+00:00,2025-01-01 13:00:00,caiso,CAISO,23118,17832.28,11150.90085,11197.279999999999,116.03272,309.39,11266.93357,11506.669999999998,11851.06643,48.23471256164028
2025-01-01 22:00:00+00:00,2025-01-01 14:00:00,caiso,CAISO,22675,18874.63,9745.25892,10632.12,158.7564,365.48,9904.01532,10997.6,12770.98468,42.97798862183021
2025-01-01 23:00:00+00:00,2025-01-01 15:00:00,caiso,CAISO,21565,20239.27,6840.552540000001,6620.91,142.91681,438.4,6983.46935,7059.3099999999995,14581.530649999999,31.72062388128913
2025-01-02 00:00:00+00:00,2025-01-01 16:00:00,caiso,CAISO,22937,22344.74,1161.66519,748.35,127.43456,473.12,1289.0997499999999,1221.47,21647.90025,5.064590792169856
2025-01-02 01:00:00+00:00,2025-01-01 17:00:00,caiso,CAISO,24686,24649.91,178.49595,0.0,201.50776000000002,468.84000000000003,380.00371,468.84000000000003,24305.99629,0.7230655027140889
2025-01-02 02:00:00+00:00,2025-01-01 18:00:00,caiso,CAISO,24870,24953.6,-30.93935,0.0,213.2277,444.03000000000003,182.28835,444.03000000000003,24687.71165,-0.12440430237233616
2025-01-02 03:00:00+00:00,2025-01-01 19:00:00,caiso,CAISO,24633,24619.61,70.31730999999999,0.0,236.13916,385.6,306.45646999999997,385.6,24326.543530000003,0.2854597897129866
2025-01-02 04:00:00+00:00,2025-01-01 20:00:00,caiso,CAISO,24186,24160.85,-37.71085,0.0,302.42583,352.52,264.71498,352.52,23921.28502,-0.1559201604233854
2025-01-02 05:00:00+00:00,2025-01-01 21:00:00,caiso,CAISO,23815,23613.06,-35.76597,0.0,238.68278000000004,316.77,202.91681000000003,316.77,23612.08319,-0.15018253201763596
2025-01-02 06:00:00+00:00,2025-01-01 22:00:00,caiso,CAISO,22716,22622.04,-35.32826,0.0,185.10513,269.54,149.77687,269.54,22566.22313,-0.1555214826553971
2025-01-02 07:00:00+00:00,2025-01-01 23:00:00,caiso,CAISO,21495,21490.22,-35.3829,0.0,231.13891,237.01999999999998,195.75601,237.01999999999998,21299.24399,-0.1646099092812282
2025-01-02 08:00:00+00:00,2025-01-02 00:00:00,caiso,CAISO,20826,21235.09,-35.8741,0.0,241.22213999999997,217.33,205.34803999999997,217.33,20620.65196,-0.17225631422260634
2025-01-02 09:00:00+00:00,2025-01-02 01:00:00,caiso,CAISO,20247,20462.03,-35.65312,0.0,184.519,196.45,148.86588,196.45,20098.13412,-0.17609087766088805
2025-01-02 10:00:00+00:00,2025-01-02 02:00:00,caiso,CAISO,19707,19863.74,-36.77191,0.0,148.86734,186.04000000000002,112.09543000000002,186.04000000000002,19594.90457,-0.18659313949358095
2025-01-02 11:00:00+00:00,2025-01-02 03:00:00,caiso,CAISO,19906,19698.28,-36.65251,0.0,132.84682999999998,167.87,96.19431999999998,167.87,19809.80568,-0.18412795137144577
2025-01-02 12:00:00+00:00,2025-01-02 04:00:00,caiso,CAISO,20248,20200.57,-36.31804,0.0,62.4499,152.06,26.131859999999996,152.06,20221.86814,-0.17936606084551562
2025-01-02 13:00:00+00:00,2025-01-02 05:00:00,caiso,CAISO,21564,21537.29,-36.51323,0.0,44.70251,142.57,8.189279999999997,142.57,21555.81072,-0.1693249397143387
2025-01-02 14:00:00+00:00,2025-01-02 06:00:00,caiso,CAISO,23359,23741.83,-18.92294,48.809999999999995,115.26252,134.4,96.33958,183.21,23262.66042,-0.08100920416113704
2025-01-02 15:00:00+00:00,2025-01-02 07:00:00,caiso,CAISO,24862,25147.27,2217.34697,2416.5699999999997,217.88531,138.74,2435.23228,2555.3099999999995,22426.76772,8.918618654975464
2025-01-02 16:00:00+00:00,2025-01-02 08:00:00,caiso,CAISO,26654,24611.98,8793.51023,8018.360000000001,204.9488,151.60999999999999,8998.45903,8169.97,17655.540970000002,32.99133424626698
2025-01-02 17:00:00+00:00,2025-01-02 09:00:00,caiso,CAISO,27346,23167.4,11902.4516,10635.54,172.97164999999998,159.6,12075.42325,10795.140000000001,15270.57675,43.52538433408908
2025-01-02 18:00:00+00:00,2025-01-02 10:00:00,caiso,CAISO,26553,21409.59,12150.950719999999,11218.51,216.2346,162.64999999999998,12367.185319999999,11381.16,14185.814680000001,45.76112198245019
2025-01-02 19:00:00+00:00,2025-01-02 11:00:00,caiso,CAISO,26524,20184.99,11839.058960000002,11299.06,331.15234000000004,166.1,12170.211300000003,11465.16,14353.788699999997,44.63526979339467
2025-01-02 20:00:00+00:00,2025-01-02 12:00:00,caiso,CAISO,25917,19722.25,11948.418290000001,11572.24,371.14692,167.05,12319.56521,11739.289999999999,13597.43479,46.10262873789405
2025-01-02 21:00:00+00:00,2025-01-02 13:00:00,caiso,CAISO,25513,19957.09,12137.06497,11847.03,294.80552,157.54999999999998,12431.87049,12004.58,13081.12951,47.572080782346255
2025-01-02 22:00:00+00:00,2025-01-02 14:00:00,caiso,CAISO,25032,20694.42,11815.274610000002,11205.560000000001,206.29726,138.11,12021.571870000002,11343.670000000002,13010.428129999998,47.20068156759349
2025-01-02 23:00:00+00:00,2025-01-02 15:00:00,caiso,CAISO,23494,22074.89,7748.849020000001,6999.360000000001,172.90626,121.66,7921.75528,7121.02,15572.244719999999,32.98224661615732
2025-01-03 00:00:00+00:00,2025-01-02 16:00:00,caiso,CAISO,24840,23995.75,1306.37635,797.36,122.60899,113.11999999999999,1428.98534,910.48,23411.01466,5.259164049919485
2025-01-03 01:00:00+00:00,2025-01-02 17:00:00,caiso,CAISO,26647,26051.01,166.56625,0.0,78.03987,115.22,244.60611999999998,115.22,26402.39388,0.6250844372724884
2025-01-03 02:00:00+00:00,2025-01-02 18:00:00,caiso,CAISO,26457,26215.86,-54.17202,0.0,87.68214,123.41999999999999,33.51012,123.41999999999999,26423.48988,-0.2047549608799184
2025-01-03 03:00:00+00:00,2025-01-02 19:00:00,caiso,CAISO,26081,25770.38,-52.79483,0.0,111.33804,130.31,58.54321000000001,130.31,26022.45679,-0.20242640236187265
2025-01-03 04:00:00+00:00,2025-01-02 20:00:00,caiso,CAISO,25633,25272.82,-52.06521,0.0,166.28145,135.31,114.21624,135.31,25518.783760000002,-0.20311789490110405
2025-01-03 05:00:00+00:00,2025-01-02 21:00:00,caiso,CAISO,24998,24481.5,-50.72108,0.0,161.63863,138.98,110.91755,138.98,24887.082449999998,-0.20290055204416355
2025-01-03 06:00:00+00:00,2025-01-02 22:00:00,caiso,CAISO,23689,23174.16,-51.161930000000005,0.0,124.79451999999999,137.77,73.63259,137.77,23615.36741,-0.2159733631643379
2025-01-03 07:00:00+00:00,2025-01-02 23:00:00,caiso,CAISO,22456,21866.82,-51.321780000000004,0.0,156.52865,138.39000000000001,105.20687,138.39000000000001,22350.79313,-0.22854372996081226
2025-01-03 08:00:00+00:00,2025-01-03 00:00:00,caiso,CAISO,22560,21189.3,-54.23502,0.0,179.28881,158.18,125.05379000000002,158.18,22434.946210000002,-0.2404034574468085
2025-01-03 09:00:00+00:00,2025-01-03 01:00:00,caiso,CAISO,22383,20601.22,-51.41345,0.0,180.79588999999999,175.03,129.38243999999997,175.03,22253.61756,-0.22969865522941518
2025-01-03 10:00:00+00:00,2025-01-03 02:00:00,caiso,CAISO,21636,19881.05,-51.76644999999999,0.0,188.78243,189.16,137.01598,189.16,21498.98402,-0.2392607228692919
2025-01-03 11:00:00+00:00,2025-01-03 03:00:00,caiso,CAISO,21314,19631.36,-51.802369999999996,0.0,232.15191,208.72,180.34954,208.72,21133.65046,-0.24304386788026647
2025-01-03 12:00:00+00:00,2025-01-03 04:00:00,caiso,CAISO,21217,19943.52,-51.764109999999995,0.0,268.85482,252.57,217.09071000000003,252.57,20999.90929,-0.24397469010698966
