DATE_TIME_UTC,DATE_TIME_LOCAL,REGION_ID,REGION_NAME,LOAD_MW,LOAD_FORECAST_MW,SOLAR_MW,SOLAR_FORECAST_MW,WIND_MW,WIND_FORECAST_MW,GENERATION_MW,GENERATION_FORECAST_MW,NET_LOAD_MW,SOLAR_SHARE_PERCENT
2026-04-01 07:00:00+00:00,2026-04-01 00:00:00,caiso,CAISO,22741,22358.85,-44.746719999999996,0.0,1331.03685,2142.59,1286.2901299999999,2142.59,21454.70987,-0.19676672090057604
2026-04-01 08:00:00+00:00,2026-04-01 01:00:00,caiso,CAISO,22694,21470.2,-44.85012,0.0,1815.1916600000002,2216.13,1770.3415400000001,2216.13,20923.65846,-0.19762985811227637
2026-04-01 09:00:00+00:00,2026-04-01 02:00:00,caiso,CAISO,21977,20660.32,-45.13025,0.0,2075.7395,2264.36,2030.6092500000002,2264.36,19946.39075,-0.2053521863766665
2026-04-01 10:00:00+00:00,2026-04-01 03:00:00,caiso,CAISO,21733,20263.82,-45.44411,0.0,2192.9181399999998,2248.26,2147.47403,2248.26,19585.525970000002,-0.20910187272810934
2026-04-01 11:00:00+00:00,2026-04-01 04:00:00,caiso,CAISO,21078,20564.82,-43.65284,0.0,1916.6980099999998,2234.54,1873.0451699999999,2234.54,19204.95483,-0.2071014327735079
2026-04-01 12:00:00+00:00,2026-04-01 05:00:00,caiso,CAISO,21973,21729.12,-42.72648,0.0,1758.34275,2182.19,1715.61627,2182.19,20257.38373,-0.19444991580576163
2026-04-01 13:00:00+00:00,2026-04-01 06:00:00,caiso,CAISO,23528,23569.87,104.24683,177.76,1653.95493,2122.59,1758.2017600000001,2300.3500000000004,21769.79824,0.44307561203672224
2026-04-01 14:00:00+00:00,2026-04-01 07:00:00,caiso,CAISO,24079,24532.14,4688.80318,4507.129999999999,1614.0692700000002,2133.12,6302.87245,6640.249999999999,17776.12755,19.47258266539308
2026-04-01 15:00:00+00:00,2026-04-01 08:00:00,caiso,CAISO,25029,24211.68,12179.41418,12315.22,1590.2675199999999,2168.02,13769.6817,14483.24,11259.3183,48.66120971672859
2026-04-01 16:00:00+00:00,2026-04-01 09:00:00,caiso,CAISO,25506,23080.61,15032.061249999999,16792.72,1512.6408099999999,2308.17,16544.70206,19100.89,8961.29794,58.93539265270916
2026-04-01 17:00:00+00:00,2026-04-01 10:00:00,caiso,CAISO,25485,21653.26,15302.34811,18185.579999999998,1397.9406000000001,2550.54,16700.28871,20736.12,8784.71129,60.04452858544242
2026-04-01 18:00:00+00:00,2026-04-01 11:00:00,caiso,CAISO,26789,20306.43,15322.908080000001,18683.06,1619.1762800000001,2806.5899999999997,16942.08436,21489.65,9846.91564,57.19850714845646
2026-04-01 19:00:00+00:00,2026-04-01 12:00:00,caiso,CAISO,27438,19407.58,15478.24906,18663.100000000002,1890.91687,3084.06,17369.16593,21747.160000000003,10068.83407,56.41172483417159
2026-04-01 20:00:00+00:00,2026-04-01 13:00:00,caiso,CAISO,27865,19115.29,16070.321409999999,18420.38,2544.46723,3405.8700000000003,18614.78864,21826.25,9250.211360000001,57.67206678629104
2026-04-01 21:00:00+00:00,2026-04-01 14:00:00,caiso,CAISO,28664,19201.56,16009.178960000001,17915.09,2877.51602,3704.2599999999998,18886.69498,21619.35,9777.30502,55.85116857382082
2026-04-01 22:00:00+00:00,2026-04-01 15:00:00,caiso,CAISO,27515,19901.55,15005.35731,17204.77,2738.88037,3854.3,17744.23768,21059.07,9770.762320000002,54.53518920588769
2026-04-01 23:00:00+00:00,2026-04-01 16:00:00,caiso,CAISO,26870,21012.97,13578.96054,15715.82,2923.03681,3889.18,16501.99735,19605.0,10368.00265,50.53576680312616
2026-04-02 00:00:00+00:00,2026-04-01 17:00:00,caiso,CAISO,26002,22691.9,9679.49015,10807.31,2598.07119,3816.65,12277.56134,14623.96,13724.43866,37.225944735020384
2026-04-02 01:00:00+00:00,2026-04-01 18:00:00,caiso,CAISO,25845,24307.77,2553.48257,3141.9199999999996,2698.6605,3565.5599999999995,5252.14307,6707.48,20592.85693,9.879986728574194
2026-04-02 02:00:00+00:00,2026-04-01 19:00:00,caiso,CAISO,26547,25814.17,3.57671,24.0,2672.88473,3260.9,2676.46144,3284.9,23870.538559999997,0.013473123140091157
2026-04-02 03:00:00+00:00,2026-04-01 20:00:00,caiso,CAISO,26383,25956.67,-51.8218,0.0,2343.54653,3112.3999999999996,2291.72473,3112.3999999999996,24091.275270000002,-0.19642118030549974
2026-04-02 04:00:00+00:00,2026-04-01 21:00:00,caiso,CAISO,25985,25473.06,-45.85461,0.0,2491.46828,3065.33,2445.61367,3065.33,23539.386329999998,-0.17646569174523763
2026-04-02 05:00:00+00:00,2026-04-01 22:00:00,caiso,CAISO,24726,24228.92,-46.89933,0.0,2539.54371,3043.41,2492.6443799999997,3043.41,22233.355620000002,-0.18967617083232224
2026-04-02 06:00:00+00:00,2026-04-01 23:00:00,caiso,CAISO,23405,22787.75,-47.46149,0.0,2012.1025600000003,3068.1,1964.6410700000004,3068.1,21440.358930000002,-0.20278355052339242
2026-04-02 07:00:00+00:00,2026-04-02 00:00:00,caiso,CAISO,22885,22201.12,-48.671640000000004,0.0,2194.3442999999997,2948.51,2145.6726599999997,2948.51,20739.32734,-0.21267922219794627
2026-04-02 08:00:00+00:00,2026-04-02 01:00:00,caiso,CAISO,22087,21355.15,-51.267509999999994,0.0,2229.3835999999997,2972.4599999999996,2178.1160899999995,2972.4599999999996,19908.88391,-0.23211622221216097
2026-04-02 09:00:00+00:00,2026-04-02 02:00:00,caiso,CAISO,21573,20619.92,-47.70443,0.0,2443.29743,3002.05,2395.593,3002.05,19177.407000000003,-0.22113025541185743
2026-04-02 10:00:00+00:00,2026-04-02 03:00:00,caiso,CAISO,21703,20267.08,-48.28327,0.0,2936.20727,3041.0299999999997,2887.924,3041.0299999999997,18815.076,-0.22247279177993826
2026-04-02 11:00:00+00:00,2026-04-02 04:00:00,caiso,CAISO,21643,20557.8,-51.403620000000004,0.0,3107.16835,3105.2700000000004,3055.76473,3105.2700000000004,18587.23527,-0.2375069075451647
2026-04-02 12:00:00+00:00,2026-04-02 05:00:00,caiso,CAISO,22696,21730.08,-50.62329,0.0,3357.02074,3148.44,3306.39745,3148.44,19389.60255,-0.22304939196334156
2026-04-02 13:00:00+00:00,2026-04-02 06:00:00,caiso,CAISO,23483,23597.8,127.09651000000002,254.09,3054.6051899999998,3126.67,3181.7016999999996,3380.76,20301.298300000002,0.5412277392156029
2026-04-02 14:00:00+00:00,2026-04-02 07:00:00,caiso,CAISO,24744,24684.99,3214.26879,4263.02,2738.29744,3064.54,5952.56623,7327.56,18791.43377,12.990093719689622
2026-04-02 15:00:00+00:00,2026-04-02 08:00:00,caiso,CAISO,25257,24045.6,6688.28474,10848.400000000001,2636.43811,3010.82,9324.72285,13859.220000000001,15932.277150000002,26.480915152235024
2026-04-02 16:00:00+00:00,2026-04-02 09:00:00,caiso,CAISO,24897,22510.96,9581.58549,14987.32,2420.3585599999997,3050.5599999999995,12001.944049999998,18037.879999999997,12895.055950000002,38.48489974695746
2026-04-02 17:00:00+00:00,2026-04-02 10:00:00,caiso,CAISO,24984,20650.14,10929.7239,16825.219999999998,2323.37076,3166.8,13253.09466,19992.019999999997,11730.90534,43.746893611911624
2026-04-02 18:00:00+00:00,2026-04-02 11:00:00,caiso,CAISO,25098,18907.95,11543.689380000002,17776.59,2753.87199,3319.87,14297.561370000001,21096.46,10800.438629999999,45.99445923978006
2026-04-02 19:00:00+00:00,2026-04-02 12:00:00,caiso,CAISO,26085,17723.18,12468.506229999999,18262.02,2748.4836000000005,3481.7400000000002,15216.989829999999,21743.760000000002,10868.010170000001,47.79952551274679
