DATE_TIME_UTC,DATE_TIME_LOCAL,REGION_ID,REGION_NAME,LOAD_MW,LOAD_FORECAST_MW,SOLAR_MW,SOLAR_FORECAST_MW,WIND_MW,WIND_FORECAST_MW,GENERATION_MW,GENERATION_FORECAST_MW,NET_LOAD_MW,SOLAR_SHARE_PERCENT
2024-05-01 07:00:00+00:00,2024-05-01 00:00:00,caiso,CAISO,21925,21235.57,-35.67143,0.0,3472.51055,3731.18,3436.83912,3731.18,18488.16088,-0.1626975142531357
2024-05-01 08:00:00+00:00,2024-05-01 01:00:00,caiso,CAISO,21099,20430.66,-39.7337,0.0,3227.3202399999996,3708.3799999999997,3187.5865399999993,3708.3799999999997,17911.41346,-0.18832029954026255
2024-05-01 09:00:00+00:00,2024-05-01 02:00:00,caiso,CAISO,20704,19839.75,-35.99909,0.0,3386.77983,3682.6099999999997,3350.78074,3682.6099999999997,17353.21926,-0.17387504829984546
2024-05-01 10:00:00+00:00,2024-05-01 03:00:00,caiso,CAISO,20405,19590.43,-34.68988,0.0,3471.01438,3693.39,3436.3245,3693.39,16968.6755,-0.1700067630482725
2024-05-01 11:00:00+00:00,2024-05-01 04:00:00,caiso,CAISO,20714,20006.95,-35.46864,0.0,3338.44325,3708.16,3302.9746099999998,3708.16,17411.02539,-0.17123027903833157
2024-05-01 12:00:00+00:00,2024-05-01 05:00:00,caiso,CAISO,21830,21217.02,-33.68978,6.96,3477.18048,3758.2599999999998,3443.4907,3765.22,18386.5093,-0.15432789738891434
2024-05-01 13:00:00+00:00,2024-05-01 06:00:00,caiso,CAISO,23384,22577.23,1841.98929,2299.4700000000003,3725.0804500000004,3766.85,5567.069740000001,6066.32,17816.930259999997,7.877135177899418
2024-05-01 14:00:00+00:00,2024-05-01 07:00:00,caiso,CAISO,24496,22725.89,9029.92957,8946.17,3611.9613600000002,3683.88,12641.890930000001,12630.05,11854.109069999999,36.862873816133245
2024-05-01 15:00:00+00:00,2024-05-01 08:00:00,caiso,CAISO,24515,21059.9,13253.515749999999,14175.69,3595.83945,3583.3100000000004,16849.355199999998,17759.0,7665.644800000002,54.06288292881909
2024-05-01 16:00:00+00:00,2024-05-01 09:00:00,caiso,CAISO,23409,19172.09,13931.51828,15822.86,3150.00832,3402.8300000000004,17081.5266,19225.690000000002,6327.4734,59.51351309325473
2024-05-01 17:00:00+00:00,2024-05-01 10:00:00,caiso,CAISO,22778,17765.79,14495.31385,16406.34,2807.67137,3087.2400000000002,17302.985220000002,19493.58,5475.0147799999995,63.63734239178155
2024-05-01 18:00:00+00:00,2024-05-01 11:00:00,caiso,CAISO,22289,16829.17,14632.985910000001,16660.58,2628.73443,2768.91,17261.72034,19429.49,5027.279659999998,65.65115487460183
2024-05-01 19:00:00+00:00,2024-05-01 12:00:00,caiso,CAISO,21977,16429.11,14431.604070000001,16718.03,2393.12187,2588.48,16824.72594,19306.51,5152.274059999999,65.66685202711928
2024-05-01 20:00:00+00:00,2024-05-01 13:00:00,caiso,CAISO,22020,16469.36,14217.44639,16723.42,2630.85713,2629.4100000000003,16848.303519999998,19352.829999999998,5171.6964800000005,64.56605990009082
2024-05-01 21:00:00+00:00,2024-05-01 14:00:00,caiso,CAISO,22304,16839.33,14113.45139,16613.68,3101.9247100000002,2885.93,17215.3761,19499.61,5088.6239,63.277669431492114
2024-05-01 22:00:00+00:00,2024-05-01 15:00:00,caiso,CAISO,21886,17744.0,13367.39924,16191.11,3191.72681,3209.3,16559.12605,19400.41,5326.873949999999,61.07739760577539
2024-05-01 23:00:00+00:00,2024-05-01 16:00:00,caiso,CAISO,22887,19437.46,12519.61093,15372.3,3241.2545800000003,3447.1000000000004,15760.865510000001,18819.4,7126.134489999999,54.70184353563159
2024-05-02 00:00:00+00:00,2024-05-01 17:00:00,caiso,CAISO,24157,21637.88,11103.832890000001,12459.579999999998,3283.74442,3555.2000000000003,14387.57731,16014.779999999999,9769.42269,45.96528082957321
2024-05-02 01:00:00+00:00,2024-05-01 18:00:00,caiso,CAISO,24725,23948.06,5362.7712,5720.38,3557.94733,3608.54,8920.71853,9328.92,15804.281470000002,21.689671183013147
2024-05-02 02:00:00+00:00,2024-05-01 19:00:00,caiso,CAISO,25853,25302.65,366.04053999999996,678.8199999999999,3501.9383900000003,3618.11,3867.97893,4296.93,21985.02107,1.415853247205353
2024-05-02 03:00:00+00:00,2024-05-01 20:00:00,caiso,CAISO,26530,25911.92,-51.56932,0.0,3534.99985,3584.66,3483.43053,3584.66,23046.56947,-0.19438115341123255
2024-05-02 04:00:00+00:00,2024-05-01 21:00:00,caiso,CAISO,25875,25162.75,-47.263349999999996,0.0,3545.1544200000003,3531.9900000000002,3497.89107,3531.9900000000002,22377.108930000002,-0.18266028985507243
2024-05-02 05:00:00+00:00,2024-05-01 22:00:00,caiso,CAISO,24230,23520.37,-46.755900000000004,0.0,3399.3427,3460.6400000000003,3352.5868,3460.6400000000003,20877.4132,-0.1929669830788279
2024-05-02 06:00:00+00:00,2024-05-01 23:00:00,caiso,CAISO,22906,22167.27,-46.25416,0.0,3373.45782,3371.11,3327.20366,3371.11,19578.79634,-0.20193032393259405
2024-05-02 07:00:00+00:00,2024-05-02 00:00:00,caiso,CAISO,22321,21435.73,-45.42739,0.0,3313.72887,3214.6699999999996,3268.30148,3214.6699999999996,19052.69852,-0.20351861475740338
2024-05-02 08:00:00+00:00,2024-05-02 01:00:00,caiso,CAISO,21107,20647.13,-45.08217,0.0,3229.02997,3171.23,3183.9478,3171.23,17923.052200000002,-0.21358871464443074
2024-05-02 09:00:00+00:00,2024-05-02 02:00:00,caiso,CAISO,20454,20069.27,-45.216640000000005,0.0,3206.89187,3091.98,3161.67523,3091.98,17292.32477,-0.22106502395619443
2024-05-02 10:00:00+00:00,2024-05-02 03:00:00,caiso,CAISO,20236,19938.33,-44.90407,0.0,2955.9496599999998,2944.9900000000002,2911.0455899999997,2944.9900000000002,17324.954410000002,-0.2219019074915991
2024-05-02 11:00:00+00:00,2024-05-02 04:00:00,caiso,CAISO,20527,20260.87,-44.97118,0.0,2789.07301,2770.5899999999997,2744.10183,2770.5899999999997,17782.89817,-0.21908306133385297
2024-05-02 12:00:00+00:00,2024-05-02 05:00:00,caiso,CAISO,21707,21348.39,-43.36819,7.8,2705.85831,2581.3399999999997,2662.49012,2589.14,19044.50988,-0.19978896208596303
2024-05-02 13:00:00+00:00,2024-05-02 06:00:00,caiso,CAISO,23312,22572.74,1744.8183299999998,2350.32,2486.78777,2395.74,4231.6061,4746.0599999999995,19080.393900000003,7.484635938572408
2024-05-02 14:00:00+00:00,2024-05-02 07:00:00,caiso,CAISO,23927,23030.04,8831.78852,9042.65,2103.98516,2232.11,10935.77368,11274.76,12991.22632,36.91139098090024
2024-05-02 15:00:00+00:00,2024-05-02 08:00:00,caiso,CAISO,24547,21650.58,13214.58048,14235.89,1737.35217,1949.39,14951.93265,16185.279999999999,9595.06735,53.833790198394915
2024-05-02 16:00:00+00:00,2024-05-02 09:00:00,caiso,CAISO,24809,20100.79,14789.7964,15831.76,1416.33159,1591.6399999999999,16206.127989999999,17423.4,8602.872010000001,59.61464146076021
