DATE_TIME_UTC,DATE_TIME_LOCAL,REGION_ID,REGION_NAME,LOAD_MW,LOAD_FORECAST_MW,SOLAR_MW,SOLAR_FORECAST_MW,WIND_MW,WIND_FORECAST_MW,GENERATION_MW,GENERATION_FORECAST_MW,NET_LOAD_MW,SOLAR_SHARE_PERCENT
2025-10-01 07:00:00+00:00,2025-10-01 00:00:00,caiso,CAISO,24830,23922.86,-53.556569999999994,0.0,2689.50992,2955.9599999999996,2635.95335,2955.9599999999996,22194.04665,-0.21569299234796613
2025-10-01 08:00:00+00:00,2025-10-01 01:00:00,caiso,CAISO,23927,23042.56,-50.984880000000004,0.0,2592.5697399999995,2815.27,2541.5848599999995,2815.27,21385.41514,-0.21308513394909517
2025-10-01 09:00:00+00:00,2025-10-01 02:00:00,caiso,CAISO,23834,22221.01,-49.896280000000004,0.0,2547.3301199999996,2678.8799999999997,2497.4338399999997,2678.8799999999997,21336.566160000002,-0.20934916505832007
2025-10-01 10:00:00+00:00,2025-10-01 03:00:00,caiso,CAISO,23294,21876.36,-51.127199999999995,0.0,2279.58496,2549.0400000000004,2228.4577600000002,2549.0400000000004,21065.54224,-0.2194865630634498
2025-10-01 11:00:00+00:00,2025-10-01 04:00:00,caiso,CAISO,22586,22184.76,-50.99588,0.0,2356.18117,2394.37,2305.18529,2394.37,20280.81471,-0.22578535375896575
2025-10-01 12:00:00+00:00,2025-10-01 05:00:00,caiso,CAISO,23440,23243.33,-50.669160000000005,0.0,2402.80634,2195.6400000000003,2352.13718,2195.6400000000003,21087.862820000002,-0.21616535836177478
2025-10-01 13:00:00+00:00,2025-10-01 06:00:00,caiso,CAISO,25153,24942.82,36.033469999999994,159.48,2099.8987500000003,1951.6100000000001,2135.93222,2111.09,23017.06778,0.14325714626485903
2025-10-01 14:00:00+00:00,2025-10-01 07:00:00,caiso,CAISO,26694,25872.81,4173.24421,4620.509999999999,1592.1601,1589.73,5765.40431,6210.24,20928.59569,15.633641305162207
2025-10-01 15:00:00+00:00,2025-10-01 08:00:00,caiso,CAISO,29411,25551.77,12079.980880000001,12670.599999999999,1258.94741,1244.73,13338.928290000002,13915.329999999998,16072.071709999997,41.073002890075145
2025-10-01 16:00:00+00:00,2025-10-01 09:00:00,caiso,CAISO,31340,24622.42,15222.24108,16656.29,990.73786,890.1500000000001,16212.978939999999,17546.440000000002,15127.021060000001,48.571286151882575
2025-10-01 17:00:00+00:00,2025-10-01 10:00:00,caiso,CAISO,31119,23477.86,16080.21901,17438.03,670.1228600000001,654.59,16750.34187,18092.62,14368.65813,51.67331537003117
2025-10-01 18:00:00+00:00,2025-10-01 11:00:00,caiso,CAISO,30512,22994.57,16350.52365,17638.52,440.35151,535.35,16790.87516,18173.87,13721.12484,53.58719077739905
2025-10-01 19:00:00+00:00,2025-10-01 12:00:00,caiso,CAISO,29796,23010.71,16556.35085,17557.83,374.62809,542.63,16930.978939999997,18100.460000000003,12865.021060000001,55.56568280977312
2025-10-01 20:00:00+00:00,2025-10-01 13:00:00,caiso,CAISO,29620,23750.42,16427.39664,17499.97,505.17936999999995,672.41,16932.57601,18172.38,12687.423990000001,55.46048831870357
2025-10-01 21:00:00+00:00,2025-10-01 14:00:00,caiso,CAISO,30012,25219.67,16119.95621,17374.04,683.04579,894.92,16803.002,18268.96,13208.998,53.711702685592435
2025-10-01 22:00:00+00:00,2025-10-01 15:00:00,caiso,CAISO,30295,26710.03,15403.30412,16858.28,847.13353,1185.8,16250.43765,18044.079999999998,14044.56235,50.844377355999335
2025-10-01 23:00:00+00:00,2025-10-01 16:00:00,caiso,CAISO,30428,27921.05,13712.3009,13955.72,972.42846,1486.27,14684.72936,15441.99,15743.270639999999,45.06474595767057
2025-10-02 00:00:00+00:00,2025-10-01 17:00:00,caiso,CAISO,30411,28979.05,6419.97894,6554.62,974.18057,1708.06,7394.1595099999995,8262.68,23016.84049,21.110713031468876
2025-10-02 01:00:00+00:00,2025-10-01 18:00:00,caiso,CAISO,31129,29477.82,578.46841,804.33,1238.6867300000001,1835.0600000000002,1817.15514,2639.3900000000003,29311.844859999997,1.8582942272479037
2025-10-02 02:00:00+00:00,2025-10-01 19:00:00,caiso,CAISO,30814,29446.14,59.62946999999999,0.0,1645.44674,1916.3,1705.0762100000002,1916.3,29108.92379,0.19351421431816704
2025-10-02 03:00:00+00:00,2025-10-01 20:00:00,caiso,CAISO,29609,28583.67,62.349619999999994,0.0,1928.3976599999999,1953.98,1990.7472799999998,1953.98,27618.25272,0.21057658144483093
2025-10-02 04:00:00+00:00,2025-10-01 21:00:00,caiso,CAISO,28820,27893.11,18.784130000000005,0.0,1955.67042,1951.21,1974.45455,1951.21,26845.54545,0.06517741151977795
2025-10-02 05:00:00+00:00,2025-10-01 22:00:00,caiso,CAISO,27380,26478.68,-48.862179999999995,0.0,1658.00378,1931.51,1609.1416,1931.51,25770.8584,-0.17845938641344045
2025-10-02 06:00:00+00:00,2025-10-01 23:00:00,caiso,CAISO,25720,24782.82,-50.85146,0.0,1475.4066599999999,1903.6699999999998,1424.5551999999998,1903.6699999999998,24295.4448,-0.19771174183514775
2025-10-02 07:00:00+00:00,2025-10-02 00:00:00,caiso,CAISO,25016,24190.38,-48.93185,0.0,1464.5797400000001,1480.8300000000002,1415.6478900000002,1480.8300000000002,23600.35211,-0.1956022145826671
2025-10-02 08:00:00+00:00,2025-10-02 01:00:00,caiso,CAISO,23914,23362.29,-50.33745,0.0,1588.76867,1418.74,1538.43122,1418.74,22375.568779999998,-0.21049364389060798
2025-10-02 09:00:00+00:00,2025-10-02 02:00:00,caiso,CAISO,23580,22479.48,-49.79718,0.0,1720.8732499999999,1370.6299999999999,1671.0760699999998,1370.6299999999999,21908.92393,-0.21118396946564885
2025-10-02 10:00:00+00:00,2025-10-02 03:00:00,caiso,CAISO,23127,22023.37,-52.6893,0.0,1565.66714,1342.69,1512.97784,1342.69,21614.022159999997,-0.22782591775846414
2025-10-02 11:00:00+00:00,2025-10-02 04:00:00,caiso,CAISO,22914,22239.47,-51.476910000000004,0.0,1562.07147,1276.8400000000001,1510.59456,1276.8400000000001,21403.405440000002,-0.22465265776381252
2025-10-02 12:00:00+00:00,2025-10-02 05:00:00,caiso,CAISO,23611,23240.01,-52.13026,0.0,1111.11031,1131.57,1058.9800500000001,1131.57,22552.01995,-0.22078802253187074
2025-10-02 13:00:00+00:00,2025-10-02 06:00:00,caiso,CAISO,25263,24877.1,34.42953,129.93,493.49615,958.87,527.92568,1088.8,24735.07432,0.13628440802755018
2025-10-02 14:00:00+00:00,2025-10-02 07:00:00,caiso,CAISO,26565,25864.49,4086.6850799999997,4471.5,368.43466,793.57,4455.11974,5265.07,22109.88026,15.383719480519478
