DATE_TIME_UTC,DATE_TIME_LOCAL,REGION_ID,REGION_NAME,LOAD_MW,LOAD_FORECAST_MW,SOLAR_MW,SOLAR_FORECAST_MW,WIND_MW,WIND_FORECAST_MW,GENERATION_MW,GENERATION_FORECAST_MW,NET_LOAD_MW,SOLAR_SHARE_PERCENT
2024-07-01 07:00:00+00:00,2024-07-01 00:00:00,caiso,CAISO,26598,26777.81,233.85631999999998,0.0,3539.15919,3604.6,3773.0155099999997,3604.6,22824.984490000003,0.8792252049026241
2024-07-01 08:00:00+00:00,2024-07-01 01:00:00,caiso,CAISO,25115,25355.96,233.77318,0.0,3743.4503600000003,3597.2300000000005,3977.2235400000004,3597.2300000000005,21137.77646,0.9308109894485368
2024-07-01 09:00:00+00:00,2024-07-01 02:00:00,caiso,CAISO,23934,24293.17,234.11266,0.0,3577.70614,3458.91,3811.8188,3458.91,20122.181200000003,0.9781593548926213
2024-07-01 10:00:00+00:00,2024-07-01 03:00:00,caiso,CAISO,23771,23804.84,234.43705,0.0,3413.7538400000003,3249.7000000000003,3648.1908900000003,3249.7000000000003,20122.80911,0.9862313322956544
2024-07-01 11:00:00+00:00,2024-07-01 04:00:00,caiso,CAISO,23562,24015.78,235.69196,0.0,3001.94954,2961.61,3237.6415,2961.61,20324.3585,1.0003054070112893
2024-07-01 12:00:00+00:00,2024-07-01 05:00:00,caiso,CAISO,24113,24732.18,265.84695,52.99,2771.6250999999997,2617.27,3037.47205,2670.2599999999998,21075.52795,1.102504665533115
2024-07-01 13:00:00+00:00,2024-07-01 06:00:00,caiso,CAISO,26019,25862.59,3137.53913,3106.13,2434.90245,2243.6200000000003,5572.441580000001,5349.75,20446.558419999998,12.058646104769592
2024-07-01 14:00:00+00:00,2024-07-01 07:00:00,caiso,CAISO,28784,26999.51,9782.22156,9587.130000000001,1944.88691,1758.32,11727.10847,11345.45,17056.89153,33.98492759866593
2024-07-01 15:00:00+00:00,2024-07-01 08:00:00,caiso,CAISO,31467,26961.75,13124.021579999999,13878.41,1325.40826,1245.17,14449.429839999999,15123.58,17017.57016,41.707253885022396
2024-07-01 16:00:00+00:00,2024-07-01 09:00:00,caiso,CAISO,31456,26996.89,14271.897970000002,15414.4,946.4459999999999,857.63,15218.343970000002,16272.029999999999,16237.656029999998,45.37098795142422
2024-07-01 17:00:00+00:00,2024-07-01 10:00:00,caiso,CAISO,30945,27478.09,14951.4964,16104.289999999999,652.37197,633.53,15603.86837,16737.82,15341.13163,48.316356115689125
2024-07-01 18:00:00+00:00,2024-07-01 11:00:00,caiso,CAISO,30414,28284.73,15197.141160000001,16425.56,518.96355,563.1899999999999,15716.104710000001,16988.75,14697.895289999999,49.967584533438554
2024-07-01 19:00:00+00:00,2024-07-01 12:00:00,caiso,CAISO,30720,29590.96,15943.8735,16497.35,826.90833,658.36,16770.78183,17155.71,13949.21817,51.900629882812495
2024-07-01 20:00:00+00:00,2024-07-01 13:00:00,caiso,CAISO,31120,31563.45,16110.229650000001,16456.73,1166.7197899999999,946.06,17276.94944,17402.79,13843.05056,51.76809013496144
2024-07-01 21:00:00+00:00,2024-07-01 14:00:00,caiso,CAISO,32507,33656.12,15785.08186,16296.02,1337.70906,1402.7,17122.79092,17698.72,15384.209080000002,48.55902377949365
2024-07-01 22:00:00+00:00,2024-07-01 15:00:00,caiso,CAISO,34622,35819.69,15350.152469999999,15895.04,1728.58435,1984.47,17078.73682,17879.510000000002,17543.263179999998,44.336411732424466
